view,frame,timestamp,image,track_id,class_id,class_name,score,x1,y1,x2,y2,filtered_x1,filtered_y1,filtered_x2,filtered_y2,association_status,source_detection_index,raw_label,mask_path,mask_score,cx,cy,depth_median,depth_weighted_mean,depth_iqr,conf_mean,x_cam,y_cam,z_cam,depth_source,depth_source_image_width,depth_source_image_height,depth_source_image_size_source
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,2000000,2,motorcycle,0.810667,1327.0,586.0,1381.0,681.0,1328.6019287109375,586.1611938476562,1383.3819580078125,681.1653442382812,matched,0,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_000_track_-1_CYCLIST_MOTOR.png,0.9282939434051514,1354.0,633.5,14.289009094238281,17.392099380493164,1.8085212707519531,1.1479591131210327,5.033300700554629,-0.07633875201802164,14.289009094238281,da3_bbox_median,1920.0,1280.0,image_root
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,3000000,3,person,0.792408,1676.0,593.0,1703.0,670.0,1676.616943359375,593.0123291015625,1703.78857421875,670.4802856445312,matched,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.8177564144134521,1689.5,631.5,21.756668090820312,26.572641372680664,12.5206298828125,1.0324106216430664,14.166884211911208,-0.15499402089739883,21.756668090820312,da3_bbox_median,1920.0,1280.0,image_root
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,3000004,3,person,0.810149,356.0,519.0,451.0,712.0,356.0,519.0,451.0,712.0,tentative,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.9094901084899902,403.5,615.5,8.351183891296387,9.619977951049805,4.383988380432129,1.3697757720947266,-4.130192470106861,-0.17851454453819607,8.351183891296387,da3_bbox_median,1920.0,1280.0,image_root
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,-1,2,motorcycle,0.313443,1695.0,612.0,1766.0,673.0,1695.0,612.0,1766.0,673.0,unassigned,3,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_003_track_-1_CYCLIST_MOTOR.png,0.8265616297721863,1730.5,642.5,23.12826919555664,26.1411190032959,6.391912460327148,1.0035136938095093,15.904821159417699,0.06185094972925435,23.12826919555664,da3_bbox_median,1920.0,1280.0,image_root
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,-1,2,motorcycle,0.304068,0.0,616.0,42.0,780.0,0.0,616.0,42.0,780.0,unassigned,4,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_004_track_-1_MOTOR.png,0.9304898381233215,21.0,698.0,6.349276542663574,7.391249656677246,3.1906967163085938,1.6452343463897705,-5.303793337012274,0.3308659375086078,6.349276542663574,da3_bbox_median,1920.0,1280.0,image_root
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,-1,3,person,0.302619,1703.0,600.0,1733.0,670.0,1703.0,600.0,1733.0,670.0,unassigned,5,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_005_track_-1_PEDESTRIAN_NORMAL.png,0.8124063611030579,1718.0,635.0,22.651134490966797,25.159530639648438,3.0458202362060547,1.006121039390564,15.324453134405069,-0.09074854159334378,22.651134490966797,da3_bbox_median,1920.0,1280.0,image_root
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,2000000,2,motorcycle,0.730031,1334.0,587.0,1383.0,681.0,1332.826171875,586.5770263671875,1384.1917724609375,680.9668579101562,matched,1,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_001_track_-1_CYCLIST_MOTOR.png,0.9132439494132996,1358.5,634.0,14.681046485900879,18.581615447998047,5.600298881530762,1.0645904541015625,5.2302537537510725,-0.07189464277615665,14.681046485900879,da3_bbox_median,1920.0,1280.0,image_root
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,3000000,3,person,0.701601,1686.0,593.0,1713.0,670.0,1685.739990234375,593.0579833984375,1712.57470703125,669.7714233398438,matched,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.8185162544250488,1699.5,631.5,23.027929306030273,27.43134117126465,11.347696304321289,1.0011842250823975,15.199826680045065,-0.16405045759688777,23.027929306030273,da3_bbox_median,1920.0,1280.0,image_root
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,3000005,3,person,0.815045,447.0,529.0,552.0,709.0,447.0,529.0,552.0,709.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.9092473387718201,499.5,619.0,11.084056854248047,10.864465713500977,2.739943504333496,1.143639087677002,-4.5337781493145295,-0.20237643709046124,11.084056854248047,da3_bbox_median,1920.0,1280.0,image_root
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,-1,3,person,0.461544,1353.0,588.0,1385.0,677.0,1353.0,588.0,1385.0,677.0,unassigned,3,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_003_track_-1_PEDESTRIAN_NORMAL.png,0.8742110729217529,1369.0,632.5,14.972615242004395,16.244510650634766,0.5011167526245117,1.0089880228042603,5.47419046530005,-0.09332774169501067,14.972615242004395,da3_bbox_median,1920.0,1280.0,image_root
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,-1,3,person,0.419506,1714.0,601.0,1740.0,672.0,1714.0,601.0,1740.0,672.0,unassigned,4,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_004_track_-1_PEDESTRIAN_NORMAL.png,0.8735148310661316,1727.0,636.5,23.626678466796875,25.13677406311035,0.92913818359375,1.0004924535751343,16.17389400106868,-0.06308877067857654,23.626678466796875,da3_bbox_median,1920.0,1280.0,image_root
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,2000001,2,motorcycle,0.644301,0.0,592.0,215.0,766.0,0.0,592.0,215.0,766.0,tentative,2,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_002_track_-1_MOTOR.png,0.9451852440834045,107.5,679.0,6.958246231079102,7.569576263427734,0.8125619888305664,1.3984838724136353,-5.276258430965328,0.2448369170954346,6.958246231079102,da3_bbox_median,1920.0,1280.0,image_root
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,3000000,3,person,0.757744,1695.0,594.0,1722.0,672.0,1695.08984375,593.797607421875,1721.85595703125,671.0738525390625,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8721822500228882,1708.5,633.0,23.553607940673828,28.37798309326172,15.379898071289062,1.0005619525909424,15.73566448350582,-0.13632486294388715,23.553607940673828,da3_bbox_median,1920.0,1280.0,image_root
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,3000006,3,person,0.802313,539.0,538.0,630.0,704.0,539.0,538.0,630.0,704.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.9042022228240967,584.5,621.0,12.448793411254883,12.827648162841797,3.7530269622802734,1.006866455078125,-4.149286416511859,-0.2051167635795562,12.448793411254883,da3_bbox_median,1920.0,1280.0,image_root
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,-1,0,bicycle,0.450003,0.0,606.0,102.0,765.0,0.0,606.0,102.0,765.0,unassigned,3,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_003_track_-1_BICYCLE.png,0.901318371295929,51.0,685.5,6.8115034103393555,7.103315830230713,1.1014714241027832,1.4264582395553589,-5.507855243332273,0.27911123310389285,6.8115034103393555,da3_bbox_median,1920.0,1280.0,image_root
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,-1,1,car,0.389778,1695.0,0.0,1919.0,82.0,1695.0,0.0,1919.0,82.0,unassigned,4,VEHICLE_CAR,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_004_track_-1_VEHICLE_CAR.png,0.9575842618942261,1807.0,41.0,11.726921081542969,11.875860214233398,0.8521022796630859,1.1703791618347168,8.863602550467903,-6.251751448250568,11.726921081542969,da3_bbox_median,1920.0,1280.0,image_root
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,2000002,2,motorcycle,0.691096,176.0,583.0,355.0,756.0,176.0,583.0,355.0,756.0,tentative,2,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_002_track_-1_MOTOR.png,0.953099250793457,265.5,669.5,7.398534774780273,8.005570411682129,1.2975873947143555,1.3883556127548218,-4.568667764045136,0.19772193409278938,7.398534774780273,da3_bbox_median,1920.0,1280.0,image_root
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,3000000,3,person,0.780458,1704.0,594.0,1731.0,673.0,1705.099853515625,594.4647216796875,1731.8740234375,672.6912841796875,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8624093532562256,1717.5,633.5,23.921035766601562,27.082233428955078,8.260513305664062,1.000247836112976,16.17293941503212,-0.12779766639921566,23.921035766601562,da3_bbox_median,1920.0,1280.0,image_root
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,3000007,3,person,0.799516,626.0,540.0,700.0,701.0,626.0,540.0,700.0,701.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.8899966478347778,663.0,620.5,8.512680053710938,9.915410041809082,1.4534902572631836,1.2447798252105713,-2.2419980882061856,-0.14405338711957044,8.512680053710938,da3_bbox_median,1920.0,1280.0,image_root
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,-1,0,bicycle,0.497808,130.0,615.0,270.0,745.0,130.0,615.0,270.0,745.0,unassigned,4,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_004_track_-1_BICYCLE.png,0.8732177019119263,200.0,680.0,6.215885162353516,6.608527660369873,0.4538397789001465,1.5339679718017578,-4.201097081168213,0.22425255829287924,6.215885162353516,da3_bbox_median,1920.0,1280.0,image_root
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,-1,3,person,0.333622,1729.0,601.0,1755.0,669.0,1729.0,601.0,1755.0,669.0,unassigned,5,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_005_track_-1_PEDESTRIAN_NORMAL.png,0.7632508277893066,1742.0,635.0,22.387752532958984,24.614986419677734,2.390838623046875,1.000479817390442,15.624957424735374,-0.08969333932165446,22.387752532958984,da3_bbox_median,1920.0,1280.0,image_root
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,2000000,2,motorcycle,0.702033,1340.0,585.0,1391.0,678.0,1340.6971435546875,585.2725830078125,1391.8402099609375,678.438232421875,matched,2,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_002_track_-1_CYCLIST_MOTOR.png,0.8914296627044678,1365.5,631.5,13.709081649780273,17.933631896972656,6.0240278244018555,1.0871063470840454,4.969477876705043,-0.09766319359381632,13.709081649780273,da3_bbox_median,1920.0,1280.0,image_root
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,2000003,2,motorcycle,0.602217,336.0,588.0,484.0,744.0,336.0,588.0,484.0,744.0,tentative,3,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_003_track_-1_MOTOR.png,0.94157874584198,410.0,666.0,6.86181640625,8.365615844726562,3.421619415283203,1.538234829902649,-3.3538690017566104,0.1619858806335358,6.86181640625,da3_bbox_median,1920.0,1280.0,image_root
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,3000000,3,person,0.760077,1712.0,597.0,1737.0,669.0,1712.568115234375,596.42822265625,1737.97314453125,670.1921997070312,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8668229579925537,1724.5,633.0,22.007953643798828,26.768123626708984,13.286746978759766,1.0006916522979736,15.016760738210898,-0.12737884029161034,22.007953643798828,da3_bbox_median,1920.0,1280.0,image_root
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,3000008,3,person,0.838708,705.0,541.0,766.0,697.0,705.0,541.0,766.0,697.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.9211641550064087,735.5,619.0,8.118406295776367,10.294903755187988,6.26032018661499,1.2036852836608887,-1.6137795986619394,-0.1482285919854614,8.118406295776367,da3_bbox_median,1920.0,1280.0,image_root
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,-1,3,person,0.379255,1735.0,603.0,1766.0,673.0,1735.0,603.0,1766.0,673.0,unassigned,5,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_005_track_-1_PEDESTRIAN_NORMAL.png,0.8084702491760254,1750.5,638.0,21.63482666015625,22.900163650512695,1.5111446380615234,1.002077341079712,15.263307629283421,-0.028863269611616085,21.63482666015625,da3_bbox_median,1920.0,1280.0,image_root
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,-1,3,person,0.307795,1591.0,595.0,1615.0,666.0,1591.0,595.0,1615.0,666.0,unassigned,6,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_006_track_-1_PEDESTRIAN_NORMAL.png,0.750059187412262,1603.0,630.5,16.77452278137207,20.156660079956055,4.243408203125,1.0851693153381348,9.630040995461991,-0.13444321215732158,16.77452278137207,da3_bbox_median,1920.0,1280.0,image_root
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,0,0,bicycle,0.533257,283.0,609.0,415.0,743.0,283.0,609.0,415.0,743.0,tentative,4,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_004_track_-1_BICYCLE.png,0.8508068323135376,349.0,676.0,6.330613613128662,6.6724958419799805,1.0069260597229004,1.9015194177627563,-3.438273413774295,0.20583571206138268,6.330613613128662,da3_bbox_median,1920.0,1280.0,image_root
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,2000000,2,motorcycle,0.765944,1341.0,583.0,1394.0,679.0,1341.390380859375,583.5991821289062,1393.800537109375,678.7139282226562,matched,0,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_000_track_-1_CYCLIST_MOTOR.png,0.8843927383422852,1367.5,631.0,13.051312446594238,16.581470489501953,6.54172420501709,1.1382607221603394,4.754294809238188,-0.09878998001262923,13.051312446594238,da3_bbox_median,1920.0,1280.0,image_root
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,2000004,2,motorcycle,0.573423,471.0,591.0,598.0,738.0,471.0,591.0,598.0,738.0,tentative,3,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_003_track_-1_MOTOR.png,0.9289761781692505,534.5,664.5,6.956319808959961,7.59198522567749,1.1313114166259766,1.623937726020813,-2.6284733149378763,0.15492230944768426,6.956319808959961,da3_bbox_median,1920.0,1280.0,image_root
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,3000000,3,person,0.688796,1721.0,598.0,1747.0,671.0,1720.7535400390625,597.7769165039062,1746.4000244140625,670.6401977539062,matched,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.8419677019119263,1734.0,634.5,20.950328826904297,24.394094467163086,9.402425765991211,1.002882719039917,14.472424945070975,-0.09326524495552697,20.950328826904297,da3_bbox_median,1920.0,1280.0,image_root
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,3000009,3,person,0.762057,771.0,548.0,819.0,693.0,771.0,548.0,819.0,693.0,tentative,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8710241317749023,795.0,620.5,10.561290740966797,11.679473876953125,6.836265563964844,1.0706133842468262,-1.539529663779152,-0.1787204140166885,10.561290740966797,da3_bbox_median,1920.0,1280.0,image_root
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,-1,1,car,0.440238,0.0,617.0,75.0,763.0,0.0,617.0,75.0,763.0,unassigned,4,VEHICLE_CAR,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_004_track_-1_VEHICLE_CAR.png,0.9517650008201599,37.5,690.0,5.807600975036621,6.652364253997803,1.2488598823547363,2.06172513961792,-4.765938854588895,0.26125388246453674,5.807600975036621,da3_bbox_median,1920.0,1280.0,image_root
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,-1,0,bicycle,0.400472,391.0,616.0,540.0,733.0,391.0,616.0,540.0,733.0,unassigned,5,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_005_track_-1_BICYCLE.png,0.7985751032829285,465.5,674.5,7.923159599304199,8.669140815734863,2.951085090637207,1.5094512701034546,-3.48085837789477,0.24702997499391494,7.923159599304199,da3_bbox_median,1920.0,1280.0,image_root
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,2000000,2,motorcycle,0.564114,1348.0,584.0,1394.0,677.0,1346.81591796875,583.9488525390625,1394.9329833984375,677.6718139648438,matched,3,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_003_track_-1_CYCLIST_MOTOR.png,0.8833678960800171,1371.0,630.5,13.613544464111328,15.889123916625977,1.9284257888793945,1.0875585079193115,5.001552810842673,-0.10910883549153017,13.613544464111328,da3_bbox_median,1920.0,1280.0,image_root
