view,frame,timestamp,image,track_id,class_id,class_name,score,x1,y1,x2,y2,filtered_x1,filtered_y1,filtered_x2,filtered_y2,association_status,source_detection_index,raw_label,mask_path,mask_score,cx,cy,depth_median,depth_weighted_mean,depth_iqr,conf_mean,x_cam,y_cam,z_cam,depth_source,depth_source_image_width,depth_source_image_height,depth_source_image_size_source
left_rear,13,1772699911513850000,data\camera\left_rear_camera\1772699911513850000.jpg,1000000,1,car,0.508684,53.0,616.0,91.0,642.0,49.60661315917969,615.7793579101562,88.3819351196289,641.6438598632812,matched,2,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000013_gt2d_002_track_-1_VEHICLE_SUV.png,0.9208952784538269,72.0,629.0,41.32408905029297,40.60173797607422,2.4149398803710938,1.0000003576278687,-32.77381421961303,-0.47539854543821425,41.32408905029297,da3_bbox_median,1920.0,1280.0,image_root
left_rear,13,1772699911513850000,data\camera\left_rear_camera\1772699911513850000.jpg,4000001,4,truck,0.724054,1665.0,414.0,1919.0,725.0,1676.26318359375,410.5036926269531,1914.0631103515625,724.3037109375,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000013_gt2d_000_track_6_VEHICLE_TRUCK.png,0.8904900550842285,1792.0,569.5,9.46847152709961,12.342822074890137,6.210309028625488,1.4611477851867676,6.99794010464724,-0.6107437773443781,9.46847152709961,da3_bbox_median,1920.0,1280.0,image_root
left_rear,13,1772699911513850000,data\camera\left_rear_camera\1772699911513850000.jpg,4000002,4,truck,0.649442,0.0,576.0,19.0,643.0,0.0,576.0,19.0,643.0,tentative,1,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000013_gt2d_001_track_-1_VEHICLE_TRUCK.png,0.8434020280838013,9.5,609.5,38.748260498046875,39.141597747802734,2.2711753845214844,1.0000009536743164,-32.88824604446208,-1.1187973332252465,38.748260498046875,da3_bbox_median,1920.0,1280.0,image_root
left_rear,14,1772699911613858000,data\camera\left_rear_camera\1772699911613858000.jpg,1000000,1,car,0.532103,51.0,617.0,89.0,642.0,47.92574691772461,616.6600952148438,86.03889465332031,641.8667602539062,matched,2,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000014_gt2d_002_track_-1_VEHICLE_CAR.png,0.918316125869751,70.0,629.5,44.07886505126953,43.42067337036133,3.3710403442382812,1.0,-35.03713629674682,-0.4874586070582651,44.07886505126953,da3_bbox_median,1920.0,1280.0,image_root
left_rear,14,1772699911613858000,data\camera\left_rear_camera\1772699911613858000.jpg,4000001,4,truck,0.61841,1591.0,412.0,1919.0,722.0,1610.1746826171875,411.92425537109375,1910.424072265625,722.7623291015625,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000014_gt2d_000_track_6_VEHICLE_TRUCK.png,0.9398102760314941,1755.0,567.0,11.23149299621582,12.417869567871094,4.2122344970703125,1.4108514785766602,7.930766539476893,-0.7494744702487866,11.23149299621582,da3_bbox_median,1920.0,1280.0,image_root
left_rear,14,1772699911613858000,data\camera\left_rear_camera\1772699911613858000.jpg,4000003,4,truck,0.695846,0.0,578.0,26.0,644.0,0.0,578.0,26.0,644.0,tentative,1,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000014_gt2d_001_track_-1_VEHICLE_TRUCK.png,0.9412137269973755,13.0,611.0,38.849117279052734,39.560550689697266,4.201869964599609,1.0000027418136597,-32.852726623615624,-1.0698030105821525,38.849117279052734,da3_bbox_median,1920.0,1280.0,image_root
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,1000000,1,car,0.482652,49.0,619.0,86.0,644.0,45.53308868408203,618.1636352539062,82.74726104736328,643.1364135742188,matched,3,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_003_track_-1_VEHICLE_SUV.png,0.9206386208534241,67.5,631.5,45.655086517333984,45.165870666503906,1.368133544921875,1.0,-36.39170699379445,-0.423556520837268,45.655086517333984,da3_bbox_median,1920.0,1280.0,image_root
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,1000001,1,car,0.722785,1324.0,592.0,1683.0,715.0,1324.0,592.0,1683.0,715.0,tentative,1,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_001_track_-1_VEHICLE_SUV.png,0.9514024257659912,1503.5,653.5,10.743904113769531,10.694564819335938,2.9767913818359375,1.5025722980499268,5.179456361447483,0.11086483901994991,10.743904113769531,da3_bbox_median,1920.0,1280.0,image_root
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,4000000,4,truck,0.688378,0.0,580.0,33.0,646.0,-0.14240218698978424,582.7465209960938,33.75532531738281,644.7525024414062,matched,2,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9498041868209839,16.5,613.0,40.577186584472656,41.08802032470703,3.392871856689453,1.0000019073486328,-34.18755603772663,-1.0451024664624604,40.577186584472656,da3_bbox_median,1920.0,1280.0,image_root
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,4000001,4,truck,0.74335,1529.0,406.0,1919.0,714.0,1543.05517578125,407.4311218261719,1909.6614990234375,715.7378540039062,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_000_track_6_VEHICLE_TRUCK.png,0.9466369152069092,1724.0,560.0,12.315553665161133,13.45526123046875,3.1109838485717773,1.2101449966430664,8.356151684728633,-0.8986028163825683,12.315553665161133,da3_bbox_median,1920.0,1280.0,image_root
left_rear,16,1772699911813842000,data\camera\left_rear_camera\1772699911813842000.jpg,1000000,1,car,0.49779,44.0,619.0,84.0,644.0,43.63935852050781,618.657958984375,82.57583618164062,643.5562744140625,matched,3,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000016_gt2d_003_track_-1_VEHICLE_SUV.png,0.8944354057312012,64.0,631.5,46.761871337890625,46.48986053466797,1.9993400573730469,1.0,-37.4197197092649,-0.43382450987573995,46.761871337890625,da3_bbox_median,1920.0,1280.0,image_root
left_rear,16,1772699911813842000,data\camera\left_rear_camera\1772699911813842000.jpg,1000001,1,car,0.700693,1260.0,594.0,1608.0,711.0,1268.9727783203125,593.68994140625,1619.1728515625,711.8899536132812,matched,1,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000016_gt2d_001_track_-1_VEHICLE_SUV.png,0.9427390694618225,1434.0,652.5,11.088689804077148,11.496895790100098,2.361745834350586,1.4280935525894165,4.659166863313614,0.10454554878901859,11.088689804077148,da3_bbox_median,1920.0,1280.0,image_root
left_rear,16,1772699911813842000,data\camera\left_rear_camera\1772699911813842000.jpg,4000000,4,truck,0.692767,0.0,581.0,40.0,646.0,-0.8214296102523804,580.8546752929688,37.3525505065918,645.5059814453125,matched,2,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000016_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9388635158538818,20.0,613.5,41.14765548706055,41.45909118652344,1.6736297607421875,1.0000042915344238,-34.53990434454655,-1.0414695827652676,41.14765548706055,da3_bbox_median,1920.0,1280.0,image_root
