view,frame,timestamp,image,track_id,class_id,class_name,score,x1,y1,x2,y2,filtered_x1,filtered_y1,filtered_x2,filtered_y2,association_status,source_detection_index,raw_label,mask_path,mask_score
left_rear,4,1772699910613735000,data\camera\left_rear_camera\1772699910613735000.jpg,-1,1,car,0.351161,192.0,613.0,263.0,639.0,192.0,613.0,263.0,639.0,unassigned,2,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000004_gt2d_002_track_-1_VEHICLE_SUV.png,0.8745630979537964
left_rear,4,1772699910613735000,data\camera\left_rear_camera\1772699910613735000.jpg,1000000,1,car,0.529154,76.0,617.0,117.0,646.0,74.2142105102539,617.0322265625,115.59832763671875,645.6688842773438,matched,0,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000004_gt2d_000_track_-1_VEHICLE_CAR.png,0.9019433259963989
left_rear,4,1772699910613735000,data\camera\left_rear_camera\1772699910613735000.jpg,4000000,4,truck,0.42371,29.0,602.0,65.0,641.0,26.50066375732422,601.648193359375,62.698463439941406,640.4662475585938,matched,1,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000004_gt2d_001_track_-1_VEHICLE_TRUCK_SMALL.png,0.8400419354438782
left_rear,5,1772699910713743000,data\camera\left_rear_camera\1772699910713743000.jpg,-1,1,car,0.302164,49.0,618.0,82.0,643.0,49.0,618.0,82.0,643.0,unassigned,2,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000005_gt2d_002_track_-1_VEHICLE_CAR.png,0.8557752370834351
left_rear,5,1772699910713743000,data\camera\left_rear_camera\1772699910713743000.jpg,1000000,1,car,0.556056,74.0,618.0,114.0,646.0,71.23409271240234,617.9015502929688,111.40401458740234,646.0433349609375,matched,0,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000005_gt2d_000_track_-1_VEHICLE_SUV.png,0.9170366525650024
left_rear,5,1772699910713743000,data\camera\left_rear_camera\1772699910713743000.jpg,4000000,4,truck,0.513629,25.0,603.0,63.0,640.0,23.2210693359375,602.8117065429688,60.58250045776367,640.4740600585938,matched,1,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000005_gt2d_001_track_-1_VEHICLE_TRUCK_SMALL.png,0.8697335720062256
left_rear,6,1772699910813750000,data\camera\left_rear_camera\1772699910813750000.jpg,-1,4,truck,0.3028,35.0,608.0,67.0,642.0,35.0,608.0,67.0,642.0,unassigned,2,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000006_gt2d_002_track_-1_VEHICLE_TRUCK_SMALL.png,0.88344407081604
left_rear,6,1772699910813750000,data\camera\left_rear_camera\1772699910813750000.jpg,1000000,1,car,0.505617,70.0,619.0,111.0,646.0,67.23509216308594,618.563720703125,107.76065826416016,645.8325805664062,matched,0,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000006_gt2d_000_track_-1_VEHICLE_SUV.png,0.9282017350196838
left_rear,6,1772699910813750000,data\camera\left_rear_camera\1772699910813750000.jpg,4000000,4,truck,0.480553,25.0,604.0,63.0,641.0,21.65079116821289,603.5726928710938,59.41148376464844,640.7919311523438,matched,1,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000006_gt2d_001_track_-1_VEHICLE_TRUCK_SMALL.png,0.8814505338668823
left_rear,7,1772699910913758000,data\camera\left_rear_camera\1772699910913758000.jpg,1000000,1,car,0.556823,66.0,617.0,108.0,645.0,64.15555572509766,617.5094604492188,105.5267105102539,645.1873779296875,matched,0,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000007_gt2d_000_track_-1_VEHICLE_CAR.png,0.9357783198356628
left_rear,7,1772699910913758000,data\camera\left_rear_camera\1772699910913758000.jpg,4000000,4,truck,0.428492,26.0,602.0,63.0,639.0,22.925296783447266,602.5650634765625,60.150489807128906,639.6259155273438,matched,1,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000007_gt2d_001_track_-1_VEHICLE_TRUCK_SMALL.png,0.8515487909317017
left_rear,8,1772699911013721000,data\camera\left_rear_camera\1772699911013721000.jpg,1000000,1,car,0.604579,63.0,617.0,105.0,644.0,65.12445831298828,616.6868896484375,106.81852722167969,643.8330078125,matched,0,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000008_gt2d_000_track_-1_VEHICLE_CAR.png,0.9420379400253296
left_rear,8,1772699911013721000,data\camera\left_rear_camera\1772699911013721000.jpg,4000000,4,truck,0.415222,25.0,600.0,64.0,639.0,26.785009384155273,600.3717041015625,65.18793487548828,638.7460327148438,matched,1,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000008_gt2d_001_track_-1_VEHICLE_TRUCK_SMALL.png,0.8170315623283386
left_rear,9,1772699911113851000,data\camera\left_rear_camera\1772699911113851000.jpg,1000000,1,car,0.646599,62.0,617.0,103.0,643.0,63.19602584838867,616.5636596679688,104.34681701660156,642.840087890625,matched,0,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000009_gt2d_000_track_-1_VEHICLE_CAR.png,0.9386235475540161
left_rear,9,1772699911113851000,data\camera\left_rear_camera\1772699911113851000.jpg,4000000,4,truck,0.388954,23.0,600.0,63.0,639.0,25.224096298217773,599.7249755859375,64.72154998779297,638.5741577148438,matched,1,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000009_gt2d_001_track_-1_VEHICLE_TRUCK_SMALL.png,0.8051955699920654
left_rear,10,1772699911213858000,data\camera\left_rear_camera\1772699911213858000.jpg,1000000,1,car,0.584644,59.0,616.0,99.0,642.0,59.71076583862305,616.2791137695312,99.99325561523438,642.2536010742188,matched,0,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000010_gt2d_000_track_-1_VEHICLE_CAR.png,0.9395310878753662
left_rear,10,1772699911213858000,data\camera\left_rear_camera\1772699911213858000.jpg,4000000,4,truck,0.390993,23.0,601.0,62.0,638.0,23.784500122070312,600.6207275390625,63.028076171875,638.3101196289062,matched,1,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000010_gt2d_001_track_-1_VEHICLE_TRUCK_SMALL.png,0.7914576530456543
left_rear,11,1772699911313835000,data\camera\left_rear_camera\1772699911313835000.jpg,-1,4,truck,0.464075,1809.0,474.0,1919.0,695.0,1809.0,474.0,1919.0,695.0,unassigned,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000011_gt2d_000_track_6_VEHICLE_TRUCK.png,0.8939112424850464
left_rear,11,1772699911313835000,data\camera\left_rear_camera\1772699911313835000.jpg,1000000,1,car,0.630321,57.0,616.0,97.0,642.0,57.58126449584961,616.1126708984375,97.55754852294922,641.992919921875,matched,1,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000011_gt2d_001_track_-1_VEHICLE_CAR.png,0.9396197199821472
left_rear,11,1772699911313835000,data\camera\left_rear_camera\1772699911313835000.jpg,4000000,4,truck,0.362079,24.0,600.0,62.0,639.0,24.326440811157227,600.2259521484375,62.79513168334961,638.8106689453125,matched,2,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000011_gt2d_002_track_-1_VEHICLE_TRUCK_SMALL.png,0.7861577868461609
left_rear,12,1772699911413843000,data\camera\left_rear_camera\1772699911413843000.jpg,-1,4,truck,0.41845,0.0,596.0,11.0,640.0,0.0,596.0,11.0,640.0,unassigned,2,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000012_gt2d_002_track_-1_VEHICLE_TRUCK_SMALL.png,0.7694599032402039
left_rear,12,1772699911413843000,data\camera\left_rear_camera\1772699911413843000.jpg,1000000,1,car,0.566056,53.0,616.0,94.0,642.0,53.620845794677734,615.8294067382812,94.17388153076172,641.6890869140625,matched,1,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000012_gt2d_001_track_-1_VEHICLE_CAR.png,0.9299770593643188
left_rear,12,1772699911413843000,data\camera\left_rear_camera\1772699911413843000.jpg,4000000,4,truck,0.332067,23.0,598.0,62.0,639.0,23.275115966796875,598.527587890625,62.11492156982422,638.7595825195312,matched,3,VEHICLE_TRUCK_SMALL,preprocessed/masks/left_rear_camera/masks/frame_000012_gt2d_003_track_-1_VEHICLE_TRUCK_SMALL.png,0.8487999439239502
left_rear,12,1772699911413843000,data\camera\left_rear_camera\1772699911413843000.jpg,4000001,4,truck,0.572094,1746.0,396.0,1919.0,721.0,1746.0,396.0,1919.0,721.0,tentative,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000012_gt2d_000_track_6_VEHICLE_TRUCK.png,0.9371193647384644
left_rear,13,1772699911513850000,data\camera\left_rear_camera\1772699911513850000.jpg,1000000,1,car,0.508684,53.0,616.0,91.0,642.0,49.60661315917969,615.7793579101562,88.3819351196289,641.6438598632812,matched,2,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000013_gt2d_002_track_-1_VEHICLE_SUV.png,0.9208952784538269
left_rear,13,1772699911513850000,data\camera\left_rear_camera\1772699911513850000.jpg,4000001,4,truck,0.724054,1665.0,414.0,1919.0,725.0,1676.26318359375,410.5036926269531,1914.0631103515625,724.3037109375,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000013_gt2d_000_track_6_VEHICLE_TRUCK.png,0.8904900550842285
left_rear,13,1772699911513850000,data\camera\left_rear_camera\1772699911513850000.jpg,4000002,4,truck,0.649442,0.0,576.0,19.0,643.0,0.0,576.0,19.0,643.0,tentative,1,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000013_gt2d_001_track_-1_VEHICLE_TRUCK.png,0.8434020280838013
left_rear,14,1772699911613858000,data\camera\left_rear_camera\1772699911613858000.jpg,1000000,1,car,0.532103,51.0,617.0,89.0,642.0,47.92574691772461,616.6600952148438,86.03889465332031,641.8667602539062,matched,2,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000014_gt2d_002_track_-1_VEHICLE_CAR.png,0.918316125869751
left_rear,14,1772699911613858000,data\camera\left_rear_camera\1772699911613858000.jpg,4000001,4,truck,0.61841,1591.0,412.0,1919.0,722.0,1610.1746826171875,411.92425537109375,1910.424072265625,722.7623291015625,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000014_gt2d_000_track_6_VEHICLE_TRUCK.png,0.9398102760314941
left_rear,14,1772699911613858000,data\camera\left_rear_camera\1772699911613858000.jpg,4000003,4,truck,0.695846,0.0,578.0,26.0,644.0,0.0,578.0,26.0,644.0,tentative,1,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000014_gt2d_001_track_-1_VEHICLE_TRUCK.png,0.9412137269973755
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,1000000,1,car,0.482652,49.0,619.0,86.0,644.0,45.53308868408203,618.1636352539062,82.74726104736328,643.1364135742188,matched,3,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_003_track_-1_VEHICLE_SUV.png,0.9206386208534241
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,1000001,1,car,0.722785,1324.0,592.0,1683.0,715.0,1324.0,592.0,1683.0,715.0,tentative,1,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_001_track_-1_VEHICLE_SUV.png,0.9514024257659912
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,4000000,4,truck,0.688378,0.0,580.0,33.0,646.0,-0.14240218698978424,582.7465209960938,33.75532531738281,644.7525024414062,matched,2,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9498041868209839
left_rear,15,1772699911713835000,data\camera\left_rear_camera\1772699911713835000.jpg,4000001,4,truck,0.74335,1529.0,406.0,1919.0,714.0,1543.05517578125,407.4311218261719,1909.6614990234375,715.7378540039062,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000015_gt2d_000_track_6_VEHICLE_TRUCK.png,0.9466369152069092
left_rear,16,1772699911813842000,data\camera\left_rear_camera\1772699911813842000.jpg,1000000,1,car,0.49779,44.0,619.0,84.0,644.0,43.63935852050781,618.657958984375,82.57583618164062,643.5562744140625,matched,3,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000016_gt2d_003_track_-1_VEHICLE_SUV.png,0.8944354057312012
left_rear,16,1772699911813842000,data\camera\left_rear_camera\1772699911813842000.jpg,1000001,1,car,0.700693,1260.0,594.0,1608.0,711.0,1268.9727783203125,593.68994140625,1619.1728515625,711.8899536132812,matched,1,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000016_gt2d_001_track_-1_VEHICLE_SUV.png,0.9427390694618225
left_rear,16,1772699911813842000,data\camera\left_rear_camera\1772699911813842000.jpg,4000000,4,truck,0.692767,0.0,581.0,40.0,646.0,-0.8214296102523804,580.8546752929688,37.3525505065918,645.5059814453125,matched,2,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000016_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9388635158538818
left_rear,16,1772699911813842000,data\camera\left_rear_camera\1772699911813842000.jpg,4000001,4,truck,0.747333,1463.0,406.0,1919.0,714.0,1477.4219970703125,405.9722900390625,1912.6387939453125,713.5955200195312,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000016_gt2d_000_track_6_VEHICLE_TRUCK.png,0.9597198367118835
left_rear,17,1772699911913849000,data\camera\left_rear_camera\1772699911913849000.jpg,1000000,1,car,0.458376,45.0,619.0,81.0,643.0,44.47385787963867,618.73974609375,81.39973449707031,642.9513549804688,matched,3,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000017_gt2d_003_track_-1_VEHICLE_SUV.png,0.8900277614593506
left_rear,17,1772699911913849000,data\camera\left_rear_camera\1772699911913849000.jpg,1000001,1,car,0.721885,1190.0,595.0,1535.0,708.0,1203.877685546875,594.7398071289062,1550.03759765625,708.8805541992188,matched,1,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000017_gt2d_001_track_-1_VEHICLE_SUV.png,0.9332887530326843
left_rear,17,1772699911913849000,data\camera\left_rear_camera\1772699911913849000.jpg,4000000,4,truck,0.64434,0.0,577.0,50.0,646.0,-0.36193567514419556,577.555908203125,45.478759765625,645.72705078125,matched,2,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000017_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.929388701915741
left_rear,17,1772699911913849000,data\camera\left_rear_camera\1772699911913849000.jpg,4000001,4,truck,0.79084,1415.0,408.0,1919.0,720.0,1422.4122314453125,406.9506530761719,1915.1890869140625,717.3609619140625,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000017_gt2d_000_track_6_VEHICLE_TRUCK.png,0.9633775949478149
left_rear,18,1772699912013843000,data\camera\left_rear_camera\1772699912013843000.jpg,1000000,1,car,0.337286,30.0,616.0,78.0,645.0,34.18716812133789,616.5145263671875,78.48958587646484,643.8604125976562,matched,3,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000018_gt2d_003_track_-1_VEHICLE_CAR.png,0.8314864635467529
left_rear,18,1772699912013843000,data\camera\left_rear_camera\1772699912013843000.jpg,1000001,1,car,0.68146,1126.0,597.0,1468.0,705.0,1133.91845703125,596.4985961914062,1476.40185546875,705.3539428710938,matched,1,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000018_gt2d_001_track_-1_VEHICLE_SUV.png,0.9311341643333435
left_rear,18,1772699912013843000,data\camera\left_rear_camera\1772699912013843000.jpg,4000000,4,truck,0.647683,0.0,577.0,59.0,647.0,-0.7209018468856812,575.9796752929688,53.55881881713867,646.1480712890625,matched,2,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000018_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9361053705215454
left_rear,18,1772699912013843000,data\camera\left_rear_camera\1772699912013843000.jpg,4000001,4,truck,0.830714,1356.0,399.0,1919.0,730.0,1363.9251708984375,400.780517578125,1915.9173583984375,725.6015625,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000018_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9624751806259155
left_rear,19,1772699912113759000,data\camera\left_rear_camera\1772699912113759000.jpg,1000001,1,car,0.635868,1080.0,609.0,1405.0,713.0,1080.7547607421875,606.8939819335938,1409.3544921875,711.2395629882812,matched,2,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000019_gt2d_002_track_-1_VEHICLE_SUV.png,0.9374920129776001
left_rear,19,1772699912113759000,data\camera\left_rear_camera\1772699912113759000.jpg,4000000,4,truck,0.692599,0.0,581.0,71.0,653.0,-0.13306397199630737,578.869140625,64.8870849609375,651.0274047851562,matched,1,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000019_gt2d_001_track_-1_VEHICLE_TRUCK.png,0.9476773738861084
left_rear,19,1772699912113759000,data\camera\left_rear_camera\1772699912113759000.jpg,4000001,4,truck,0.869622,1306.0,415.0,1919.0,746.0,1310.8544921875,410.3341064453125,1917.0738525390625,740.2218017578125,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000019_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9546706676483154
left_rear,20,1772699912213736000,data\camera\left_rear_camera\1772699912213736000.jpg,1000001,1,car,0.771966,1043.0,598.0,1349.0,698.0,1039.4171142578125,603.7120361328125,1349.6302490234375,703.870849609375,matched,1,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000020_gt2d_001_track_-1_VEHICLE_SUV.png,0.9256682395935059
left_rear,20,1772699912213736000,data\camera\left_rear_camera\1772699912213736000.jpg,4000000,4,truck,0.738975,0.0,573.0,75.0,648.0,0.031353116035461426,578.2630004882812,71.9176254272461,653.0380249023438,matched,2,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000020_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9514397382736206
left_rear,20,1772699912213736000,data\camera\left_rear_camera\1772699912213736000.jpg,4000001,4,truck,0.875779,1265.0,410.0,1919.0,727.0,1264.7457275390625,413.4025573730469,1917.55615234375,735.6172485351562,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000020_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9662380218505859
left_rear,21,1772699912313744000,data\camera\left_rear_camera\1772699912313744000.jpg,-1,1,car,0.45938,920.0,626.0,1036.0,675.0,920.0,626.0,1036.0,675.0,unassigned,3,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000021_gt2d_003_track_-1_VEHICLE_CAR.png,0.8292200565338135
left_rear,21,1772699912313744000,data\camera\left_rear_camera\1772699912313744000.jpg,1000001,1,car,0.627078,1007.0,597.0,1293.0,693.0,1000.6046752929688,595.5830078125,1290.54052734375,691.66845703125,matched,2,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000021_gt2d_002_track_-1_VEHICLE_SUV.png,0.9310468435287476
left_rear,21,1772699912313744000,data\camera\left_rear_camera\1772699912313744000.jpg,4000000,4,truck,0.718464,0.0,569.0,82.0,645.0,-2.8872363567352295,567.2939453125,76.13262939453125,643.6796875,matched,1,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000021_gt2d_001_track_-1_VEHICLE_TRUCK.png,0.9387413859367371
left_rear,21,1772699912313744000,data\camera\left_rear_camera\1772699912313744000.jpg,4000001,4,truck,0.853323,1218.0,409.0,1919.0,722.0,1215.1436767578125,406.4075927734375,1914.85546875,722.8341064453125,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000021_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9621453285217285
left_rear,22,1772699912413751000,data\camera\left_rear_camera\1772699912413751000.jpg,-1,2,motorcycle,0.440474,915.0,611.0,953.0,673.0,915.0,611.0,953.0,673.0,unassigned,3,CYCLIST_MOTOR,preprocessed/masks/left_rear_camera/masks/frame_000022_gt2d_003_track_-1_CYCLIST_MOTOR.png,0.8855557441711426
left_rear,22,1772699912413751000,data\camera\left_rear_camera\1772699912413751000.jpg,-1,1,car,0.381171,908.0,628.0,1007.0,673.0,908.0,628.0,1007.0,673.0,unassigned,4,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000022_gt2d_004_track_-1_VEHICLE_CAR.png,0.8696162700653076
left_rear,22,1772699912413751000,data\camera\left_rear_camera\1772699912413751000.jpg,1000001,1,car,0.659902,973.0,601.0,1250.0,695.0,964.7193603515625,598.9869384765625,1242.009765625,692.4899291992188,matched,2,VEHICLE_SUV,preprocessed/masks/left_rear_camera/masks/frame_000022_gt2d_002_track_-1_VEHICLE_SUV.png,0.9203401803970337
left_rear,22,1772699912413751000,data\camera\left_rear_camera\1772699912413751000.jpg,4000000,4,truck,0.72887,0.0,566.0,92.0,642.0,-6.253604412078857,564.8594970703125,81.7527847290039,641.8147583007812,matched,1,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000022_gt2d_001_track_-1_VEHICLE_TRUCK.png,0.9363565444946289
left_rear,22,1772699912413751000,data\camera\left_rear_camera\1772699912413751000.jpg,4000001,4,truck,0.869373,1180.0,415.0,1919.0,723.0,1170.420166015625,411.43609619140625,1911.672607421875,722.29296875,matched,0,VEHICLE_TRUCK,preprocessed/masks/left_rear_camera/masks/frame_000022_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9587293267250061
left_rear,23,1772699912513759000,data\camera\left_rear_camera\1772699912513759000.jpg,-1,1,car,0.354523,883.0,630.0,979.0,675.0,883.0,630.0,979.0,675.0,unassigned,5,VEHICLE_CAR,preprocessed/masks/left_rear_camera/masks/frame_000023_gt2d_005_track_-1_VEHICLE_CAR.png,0.850406289100647
left_rear,23,1772699912513759000,data\camera\left_rear_camera\1772699912513759000.jpg,0,0,bus,0.522861,1792.0,355.0,1919.0,753.0,1792.0,355.0,1919.0,753.0,matched,0,VEHICLE_BUS,preprocessed/masks/left_rear_camera/masks/frame_000023_gt2d_000_track_0_VEHICLE_BUS.png,0.9253100156784058
