view,frame,timestamp,image,track_id,class_id,class_name,score,x1,y1,x2,y2,filtered_x1,filtered_y1,filtered_x2,filtered_y2,association_status,source_detection_index,raw_label,mask_path,mask_score
right_rear,1,1772699910310546000,data\camera\right_rear_camera\1772699910310546000.jpg,3000002,3,person,0.679535,112.0,502.0,213.0,718.0,112.0,502.0,213.0,718.0,tentative,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000001_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.9155833721160889
right_rear,2,1772699910410553000,data\camera\right_rear_camera\1772699910410553000.jpg,2000000,2,motorcycle,0.82448,1324.0,586.0,1378.0,681.0,1326.1513671875,586.6954956054688,1380.141357421875,681.2445068359375,matched,0,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000002_gt2d_000_track_-1_CYCLIST_MOTOR.png,0.9091936349868774
right_rear,2,1772699910410553000,data\camera\right_rear_camera\1772699910410553000.jpg,3000000,3,person,0.808405,1666.0,592.0,1694.0,672.0,1665.9564208984375,592.263427734375,1694.3973388671875,672.4087524414062,matched,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000002_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.8668047189712524
right_rear,2,1772699910410553000,data\camera\right_rear_camera\1772699910410553000.jpg,3000003,3,person,0.812437,252.0,511.0,340.0,718.0,252.0,511.0,340.0,718.0,tentative,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000002_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.9027960300445557
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,-1,3,person,0.377374,1696.0,597.0,1725.0,670.0,1696.0,597.0,1725.0,670.0,unassigned,3,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_003_track_-1_PEDESTRIAN_NORMAL.png,0.8467167615890503
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,-1,2,motorcycle,0.329344,1686.0,603.0,1758.0,674.0,1686.0,603.0,1758.0,674.0,unassigned,4,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_004_track_-1_CYCLIST_MOTOR.png,0.8590335845947266
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,2000000,2,motorcycle,0.810667,1327.0,586.0,1381.0,681.0,1328.6019287109375,586.1611938476562,1383.3819580078125,681.1653442382812,matched,0,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_000_track_-1_CYCLIST_MOTOR.png,0.9282939434051514
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,3000000,3,person,0.792408,1676.0,593.0,1703.0,670.0,1676.616943359375,593.0123291015625,1703.78857421875,670.4802856445312,matched,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.8177564144134521
right_rear,3,1772699910510561000,data\camera\right_rear_camera\1772699910510561000.jpg,3000004,3,person,0.810149,356.0,519.0,451.0,712.0,356.0,519.0,451.0,712.0,tentative,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000003_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.9094901084899902
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,-1,2,motorcycle,0.313443,1695.0,612.0,1766.0,673.0,1695.0,612.0,1766.0,673.0,unassigned,3,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_003_track_-1_CYCLIST_MOTOR.png,0.8265616297721863
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,-1,2,motorcycle,0.304068,0.0,616.0,42.0,780.0,0.0,616.0,42.0,780.0,unassigned,4,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_004_track_-1_MOTOR.png,0.9304898381233215
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,-1,3,person,0.302619,1703.0,600.0,1733.0,670.0,1703.0,600.0,1733.0,670.0,unassigned,5,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_005_track_-1_PEDESTRIAN_NORMAL.png,0.8124063611030579
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,2000000,2,motorcycle,0.730031,1334.0,587.0,1383.0,681.0,1332.826171875,586.5770263671875,1384.1917724609375,680.9668579101562,matched,1,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_001_track_-1_CYCLIST_MOTOR.png,0.9132439494132996
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,3000000,3,person,0.701601,1686.0,593.0,1713.0,670.0,1685.739990234375,593.0579833984375,1712.57470703125,669.7714233398438,matched,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.8185162544250488
right_rear,4,1772699910610537000,data\camera\right_rear_camera\1772699910610537000.jpg,3000005,3,person,0.815045,447.0,529.0,552.0,709.0,447.0,529.0,552.0,709.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000004_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.9092473387718201
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,-1,3,person,0.461544,1353.0,588.0,1385.0,677.0,1353.0,588.0,1385.0,677.0,unassigned,3,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_003_track_-1_PEDESTRIAN_NORMAL.png,0.8742110729217529
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,-1,3,person,0.419506,1714.0,601.0,1740.0,672.0,1714.0,601.0,1740.0,672.0,unassigned,4,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_004_track_-1_PEDESTRIAN_NORMAL.png,0.8735148310661316
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,2000001,2,motorcycle,0.644301,0.0,592.0,215.0,766.0,0.0,592.0,215.0,766.0,tentative,2,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_002_track_-1_MOTOR.png,0.9451852440834045
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,3000000,3,person,0.757744,1695.0,594.0,1722.0,672.0,1695.08984375,593.797607421875,1721.85595703125,671.0738525390625,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8721822500228882
right_rear,5,1772699910710545000,data\camera\right_rear_camera\1772699910710545000.jpg,3000006,3,person,0.802313,539.0,538.0,630.0,704.0,539.0,538.0,630.0,704.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000005_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.9042022228240967
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,-1,0,bicycle,0.450003,0.0,606.0,102.0,765.0,0.0,606.0,102.0,765.0,unassigned,3,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_003_track_-1_BICYCLE.png,0.901318371295929
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,-1,1,car,0.389778,1695.0,0.0,1919.0,82.0,1695.0,0.0,1919.0,82.0,unassigned,4,VEHICLE_CAR,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_004_track_-1_VEHICLE_CAR.png,0.9575842618942261
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,2000002,2,motorcycle,0.691096,176.0,583.0,355.0,756.0,176.0,583.0,355.0,756.0,tentative,2,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_002_track_-1_MOTOR.png,0.953099250793457
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,3000000,3,person,0.780458,1704.0,594.0,1731.0,673.0,1705.099853515625,594.4647216796875,1731.8740234375,672.6912841796875,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8624093532562256
right_rear,6,1772699910810552000,data\camera\right_rear_camera\1772699910810552000.jpg,3000007,3,person,0.799516,626.0,540.0,700.0,701.0,626.0,540.0,700.0,701.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000006_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.8899966478347778
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,-1,0,bicycle,0.497808,130.0,615.0,270.0,745.0,130.0,615.0,270.0,745.0,unassigned,4,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_004_track_-1_BICYCLE.png,0.8732177019119263
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,-1,3,person,0.333622,1729.0,601.0,1755.0,669.0,1729.0,601.0,1755.0,669.0,unassigned,5,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_005_track_-1_PEDESTRIAN_NORMAL.png,0.7632508277893066
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,2000000,2,motorcycle,0.702033,1340.0,585.0,1391.0,678.0,1340.6971435546875,585.2725830078125,1391.8402099609375,678.438232421875,matched,2,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_002_track_-1_CYCLIST_MOTOR.png,0.8914296627044678
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,2000003,2,motorcycle,0.602217,336.0,588.0,484.0,744.0,336.0,588.0,484.0,744.0,tentative,3,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_003_track_-1_MOTOR.png,0.94157874584198
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,3000000,3,person,0.760077,1712.0,597.0,1737.0,669.0,1712.568115234375,596.42822265625,1737.97314453125,670.1921997070312,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8668229579925537
right_rear,7,1772699910910560000,data\camera\right_rear_camera\1772699910910560000.jpg,3000008,3,person,0.838708,705.0,541.0,766.0,697.0,705.0,541.0,766.0,697.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000007_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.9211641550064087
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,-1,3,person,0.379255,1735.0,603.0,1766.0,673.0,1735.0,603.0,1766.0,673.0,unassigned,5,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_005_track_-1_PEDESTRIAN_NORMAL.png,0.8084702491760254
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,-1,3,person,0.307795,1591.0,595.0,1615.0,666.0,1591.0,595.0,1615.0,666.0,unassigned,6,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_006_track_-1_PEDESTRIAN_NORMAL.png,0.750059187412262
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,0,0,bicycle,0.533257,283.0,609.0,415.0,743.0,283.0,609.0,415.0,743.0,tentative,4,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_004_track_-1_BICYCLE.png,0.8508068323135376
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,2000000,2,motorcycle,0.765944,1341.0,583.0,1394.0,679.0,1341.390380859375,583.5991821289062,1393.800537109375,678.7139282226562,matched,0,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_000_track_-1_CYCLIST_MOTOR.png,0.8843927383422852
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,2000004,2,motorcycle,0.573423,471.0,591.0,598.0,738.0,471.0,591.0,598.0,738.0,tentative,3,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_003_track_-1_MOTOR.png,0.9289761781692505
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,3000000,3,person,0.688796,1721.0,598.0,1747.0,671.0,1720.7535400390625,597.7769165039062,1746.4000244140625,670.6401977539062,matched,2,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_002_track_-1_PEDESTRIAN_NORMAL.png,0.8419677019119263
right_rear,8,1772699911010523000,data\camera\right_rear_camera\1772699911010523000.jpg,3000009,3,person,0.762057,771.0,548.0,819.0,693.0,771.0,548.0,819.0,693.0,tentative,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000008_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8710241317749023
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,-1,1,car,0.440238,0.0,617.0,75.0,763.0,0.0,617.0,75.0,763.0,unassigned,4,VEHICLE_CAR,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_004_track_-1_VEHICLE_CAR.png,0.9517650008201599
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,-1,0,bicycle,0.400472,391.0,616.0,540.0,733.0,391.0,616.0,540.0,733.0,unassigned,5,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_005_track_-1_BICYCLE.png,0.7985751032829285
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,2000000,2,motorcycle,0.564114,1348.0,584.0,1394.0,677.0,1346.81591796875,583.9488525390625,1394.9329833984375,677.6718139648438,matched,3,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_003_track_-1_CYCLIST_MOTOR.png,0.8833678960800171
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,2000005,2,motorcycle,0.564722,589.0,595.0,691.0,729.0,589.0,595.0,691.0,729.0,tentative,2,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_002_track_-1_MOTOR.png,0.9378300905227661
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,3000000,3,person,0.727334,1729.0,597.0,1755.0,670.0,1729.2974853515625,597.7310180664062,1755.0423583984375,670.325927734375,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8443347215652466
right_rear,9,1772699911110653000,data\camera\right_rear_camera\1772699911110653000.jpg,3000010,3,person,0.823975,824.0,553.0,878.0,692.0,824.0,553.0,878.0,692.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000009_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.89888596534729
right_rear,10,1772699911210630000,data\camera\right_rear_camera\1772699911210630000.jpg,-1,0,bicycle,0.443986,502.0,612.0,644.0,728.0,502.0,612.0,644.0,728.0,unassigned,5,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000010_gt2d_005_track_-1_BICYCLE.png,0.6925404071807861
right_rear,10,1772699911210630000,data\camera\right_rear_camera\1772699911210630000.jpg,-1,1,car,0.336973,1691.0,0.0,1919.0,91.0,1691.0,0.0,1919.0,91.0,unassigned,6,VEHICLE_CAR,preprocessed/masks/right_rear_camera/masks/frame_000010_gt2d_006_track_-1_VEHICLE_CAR.png,0.916557788848877
right_rear,10,1772699911210630000,data\camera\right_rear_camera\1772699911210630000.jpg,2000000,2,motorcycle,0.648951,1345.0,584.0,1396.0,681.0,1346.1446533203125,583.8191528320312,1396.0950927734375,679.7223510742188,matched,3,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000010_gt2d_003_track_-1_CYCLIST_MOTOR.png,0.8507502675056458
right_rear,10,1772699911210630000,data\camera\right_rear_camera\1772699911210630000.jpg,2000006,2,motorcycle,0.654494,1.0,575.0,236.0,763.0,1.0,575.0,236.0,763.0,tentative,2,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000010_gt2d_002_track_-1_MOTOR.png,0.9602034091949463
right_rear,10,1772699911210630000,data\camera\right_rear_camera\1772699911210630000.jpg,3000000,3,person,0.710882,1737.0,598.0,1761.0,666.0,1736.9957275390625,598.091796875,1761.4359130859375,667.224609375,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000010_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.7960284352302551
right_rear,10,1772699911210630000,data\camera\right_rear_camera\1772699911210630000.jpg,3000011,3,person,0.833551,876.0,558.0,931.0,690.0,876.0,558.0,931.0,690.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000010_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.8806051015853882
right_rear,10,1772699911210630000,data\camera\right_rear_camera\1772699911210630000.jpg,3000012,3,person,0.518169,692.0,594.0,775.0,722.0,692.0,594.0,775.0,722.0,tentative,4,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000010_gt2d_004_track_-1_PEDESTRIAN_NORMAL.png,0.9256569147109985
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,-1,3,person,0.469461,226.0,579.0,373.0,741.0,226.0,579.0,373.0,741.0,unassigned,4,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_004_track_-1_PEDESTRIAN_NORMAL.png,0.9368854761123657
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,-1,0,bicycle,0.417209,501.0,595.0,704.0,727.0,501.0,595.0,704.0,727.0,unassigned,5,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_005_track_-1_BICYCLE.png,0.7674039006233215
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,-1,0,bicycle,0.339594,118.0,669.0,286.0,747.0,118.0,669.0,286.0,747.0,unassigned,6,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_006_track_-1_BICYCLE.png,0.8396940231323242
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,-1,3,person,0.325051,1887.0,589.0,1903.0,636.0,1887.0,589.0,1903.0,636.0,unassigned,7,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_007_track_-1_PEDESTRIAN_NORMAL.png,0.8500065803527832
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,-1,0,bicycle,0.323834,601.0,613.0,704.0,721.0,601.0,613.0,704.0,721.0,unassigned,8,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_008_track_-1_BICYCLE.png,0.8726712465286255
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,-1,1,car,0.316521,1705.0,0.0,1919.0,78.0,1705.0,0.0,1919.0,78.0,unassigned,9,VEHICLE_CAR,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_009_track_-1_VEHICLE_CAR.png,0.9596081376075745
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,2000000,2,motorcycle,0.732287,1346.0,585.0,1403.0,678.0,1346.2608642578125,584.27734375,1400.840576171875,678.3216552734375,matched,2,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_002_track_-1_CYCLIST_MOTOR.png,0.8890525698661804
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,2000007,2,motorcycle,0.678816,778.0,599.0,856.0,719.0,778.0,599.0,856.0,719.0,tentative,3,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_003_track_-1_MOTOR.png,0.8992679715156555
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,3000000,3,person,0.768212,1743.0,599.0,1767.0,667.0,1743.2347412109375,598.7241821289062,1767.214111328125,666.6454467773438,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.8590044975280762
right_rear,11,1772699911310637000,data\camera\right_rear_camera\1772699911310637000.jpg,3000013,3,person,0.823173,932.0,559.0,981.0,688.0,932.0,559.0,981.0,688.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000011_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.879949688911438
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,-1,2,motorcycle,0.445934,272.0,587.0,495.0,744.0,272.0,587.0,495.0,744.0,unassigned,4,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_004_track_-1_MOTOR.png,0.9180199503898621
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,-1,2,motorcycle,0.392055,369.0,588.0,497.0,738.0,369.0,588.0,497.0,738.0,unassigned,5,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_005_track_-1_MOTOR.png,0.9403330087661743
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,-1,0,bicycle,0.390147,648.0,608.0,820.0,727.0,648.0,608.0,820.0,727.0,unassigned,6,BICYCLE,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_006_track_-1_BICYCLE.png,0.8567137718200684
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,-1,2,motorcycle,0.388273,604.0,588.0,710.0,725.0,604.0,588.0,710.0,725.0,unassigned,7,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_007_track_-1_MOTOR.png,0.8819611072540283
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,-1,2,motorcycle,0.370671,0.0,530.0,110.0,775.0,0.0,530.0,110.0,775.0,unassigned,8,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_008_track_-1_CYCLIST_MOTOR.png,0.9260704517364502
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,2000000,2,motorcycle,0.715528,1348.0,584.0,1401.0,678.0,1348.675048828125,584.4470825195312,1402.3900146484375,678.4425659179688,matched,2,CYCLIST_MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_002_track_-1_CYCLIST_MOTOR.png,0.9028120636940002
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,2000008,2,motorcycle,0.683664,857.0,601.0,927.0,714.0,857.0,601.0,927.0,714.0,tentative,3,MOTOR,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_003_track_-1_MOTOR.png,0.9167040586471558
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,3000000,3,person,0.762978,1750.0,598.0,1775.0,667.0,1750.9439697265625,598.85009765625,1775.4644775390625,667.0808715820312,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.7592917680740356
right_rear,12,1772699911410645000,data\camera\right_rear_camera\1772699911410645000.jpg,3000014,3,person,0.796518,977.0,561.0,1020.0,685.0,977.0,561.0,1020.0,685.0,tentative,0,PEDESTRIAN_NORMAL,preprocessed/masks/right_rear_camera/masks/frame_000012_gt2d_000_track_-1_PEDESTRIAN_NORMAL.png,0.9298977851867676
