view,frame,timestamp,image,track_id,class_id,class_name,score,x1,y1,x2,y2,filtered_x1,filtered_y1,filtered_x2,filtered_y2,association_status,source_detection_index,raw_label,mask_path,mask_score
rear,1,1772699910313290000,data\camera\rear_camera\1772699910313290000.jpg,3000000,3,motorcycle,0.69651,1356.0,570.0,1451.0,620.0,1355.9412841796875,570.3834228515625,1451.073486328125,620.3834228515625,matched,3,VEHICLE_TRIKE,preprocessed/masks/rear_camera/masks/frame_000001_gt2d_003_track_-1_VEHICLE_TRIKE.png,0.9069525003433228
rear,1,1772699910313290000,data\camera\rear_camera\1772699910313290000.jpg,4000000,4,person,0.859527,339.0,496.0,383.0,650.0,336.2966003417969,496.11895751953125,381.22222900390625,650.7800903320312,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000001_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.9143984317779541
rear,1,1772699910313290000,data\camera\rear_camera\1772699910313290000.jpg,5000000,5,truck,0.812364,1006.0,513.0,1111.0,614.0,1006.9990844726562,513.515625,1111.47021484375,614.515625,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000001_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9406988620758057
rear,1,1772699910313290000,data\camera\rear_camera\1772699910313290000.jpg,5000001,5,truck,0.554967,1170.0,557.0,1213.0,601.0,1170.8668212890625,557.3834228515625,1213.9991455078125,601.6478881835938,matched,5,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000001_gt2d_005_track_-1_VEHICLE_TRUCK_SMALL.png,0.8873370885848999
rear,1,1772699910313290000,data\camera\rear_camera\1772699910313290000.jpg,5000002,5,truck,0.544133,952.0,563.0,988.0,607.0,952.8668823242188,563.3834228515625,988.8668823242188,607.3834228515625,matched,6,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000001_gt2d_006_track_-1_VEHICLE_TRUCK.png,0.9048352837562561
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,-1,0,bicycle,0.478357,415.0,558.0,526.0,633.0,415.0,558.0,526.0,633.0,unassigned,9,BICYCLE,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_009_track_-1_BICYCLE.png,0.8751733303070068
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,-1,2,car,0.339887,918.0,582.0,943.0,602.0,918.0,582.0,943.0,602.0,unassigned,10,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_010_track_-1_VEHICLE_CAR.png,0.9199157953262329
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,2000000,2,car,0.869271,907.0,585.0,933.0,604.0,907.1444702148438,585.728759765625,933.12890625,604.7134399414062,matched,0,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_000_track_-1_VEHICLE_CAR.png,0.9306269884109497
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,2000001,2,car,0.720141,1238.0,572.0,1292.0,611.0,1238.7138671875,572.5416259765625,1292.6978759765625,611.7391967773438,matched,4,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_004_track_-1_VEHICLE_SUV.png,0.9358380436897278
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,2000002,2,car,0.643412,992.0,581.0,1018.0,602.0,991.8693237304688,581.54296875,1017.6611328125,602.54296875,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_006_track_-1_VEHICLE_CAR.png,0.9063795804977417
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,2000003,2,car,0.555941,1208.0,584.0,1237.0,608.0,1208.0,584.0,1237.0,608.0,tentative,8,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_008_track_-1_VEHICLE_CAR.png,0.8934856653213501
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,3000000,3,motorcycle,0.737571,1365.0,567.0,1463.0,618.0,1363.3057861328125,567.7798461914062,1460.63720703125,618.5593872070312,matched,3,VEHICLE_TRIKE,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_003_track_-1_VEHICLE_TRIKE.png,0.9005527496337891
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,4000000,4,person,0.827456,362.0,497.0,405.0,645.0,358.3465576171875,496.9336853027344,401.43280029296875,646.1234741210938,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.9351168870925903
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,5000000,5,truck,0.822501,1008.0,510.0,1114.0,612.0,1007.6790771484375,510.763427734375,1113.516357421875,612.54296875,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9419605731964111
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,5000001,5,truck,0.580261,1167.0,554.0,1212.0,599.0,1167.7891845703125,554.7354736328125,1212.3453369140625,599.4966430664062,matched,7,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_007_track_-1_VEHICLE_TRUCK_SMALL.png,0.890125036239624
rear,2,1772699910413297000,data\camera\rear_camera\1772699910413297000.jpg,5000002,5,truck,0.658731,953.0,561.0,987.0,605.0,952.931396484375,561.5593872070312,987.3722534179688,605.5593872070312,matched,5,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000002_gt2d_005_track_-1_VEHICLE_TRUCK.png,0.916124701499939
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,-1,3,motorcycle,0.445429,433.0,555.0,539.0,632.0,433.0,555.0,539.0,632.0,unassigned,9,MOTOR,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_009_track_-1_MOTOR.png,0.8480927348136902
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,-1,0,bicycle,0.442208,498.0,558.0,539.0,631.0,498.0,558.0,539.0,631.0,unassigned,10,BICYCLE,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_010_track_-1_BICYCLE.png,0.8685410022735596
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,-1,2,car,0.338964,917.0,582.0,944.0,602.0,917.0,582.0,944.0,602.0,unassigned,11,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_011_track_-1_VEHICLE_CAR.png,0.9278420209884644
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,-1,2,car,0.321048,912.0,585.0,941.0,603.0,912.0,585.0,941.0,603.0,unassigned,12,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_012_track_-1_VEHICLE_CAR.png,0.9331514835357666
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,2000000,2,car,0.871932,909.0,585.0,935.0,604.0,909.6373901367188,585.3199462890625,935.5919189453125,604.2750244140625,matched,0,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_000_track_-1_VEHICLE_CAR.png,0.936302900314331
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,2000001,2,car,0.672944,1234.0,573.0,1287.0,611.0,1235.7398681640625,573.128173828125,1288.9271240234375,611.2824096679688,matched,4,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_004_track_-1_VEHICLE_SUV.png,0.9342516660690308
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,2000002,2,car,0.705096,993.0,581.0,1019.0,602.0,993.857177734375,581.3330078125,1019.9779663085938,602.3330078125,matched,3,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_003_track_-1_VEHICLE_CAR.png,0.917899489402771
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,2000003,2,car,0.490052,1207.0,583.0,1235.0,607.0,1208.4412841796875,583.692626953125,1236.641357421875,607.692626953125,matched,8,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_008_track_-1_VEHICLE_CAR.png,0.8932546377182007
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,3000000,3,motorcycle,0.509643,1373.0,567.0,1456.0,610.0,1372.788818359375,567.3653564453125,1459.4903564453125,612.33349609375,matched,7,VEHICLE_TRIKE,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_007_track_-1_VEHICLE_TRIKE.png,0.8742705583572388
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,4000000,4,person,0.835142,383.0,501.0,428.0,642.0,381.5953063964844,500.6311340332031,425.873291015625,642.7898559570312,matched,1,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_001_track_-1_PEDESTRIAN_NORMAL.png,0.9097965955734253
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,5000000,5,truck,0.814366,1010.0,511.0,1120.0,612.0,1010.6788330078125,511.0731201171875,1119.9110107421875,612.3373413085938,matched,2,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_002_track_-1_VEHICLE_TRUCK.png,0.9450979232788086
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,5000001,5,truck,0.611276,1169.0,555.0,1213.0,600.0,1169.6005859375,555.0984497070312,1213.85546875,600.0350952148438,matched,6,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_006_track_-1_VEHICLE_TRUCK_SMALL.png,0.8778214454650879
rear,3,1772699910513305000,data\camera\rear_camera\1772699910513305000.jpg,5000002,5,truck,0.646053,954.0,561.0,988.0,605.0,954.851318359375,561.380126953125,988.8067016601562,605.380126953125,matched,5,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000003_gt2d_005_track_-1_VEHICLE_TRUCK.png,0.9071149230003357
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,-1,3,motorcycle,0.376613,1378.0,568.0,1429.0,611.0,1378.0,568.0,1429.0,611.0,unassigned,10,VEHICLE_TRIKE,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_010_track_-1_VEHICLE_TRIKE.png,0.8520622253417969
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,-1,2,car,0.371914,917.0,580.0,944.0,602.0,917.0,580.0,944.0,602.0,unassigned,11,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_011_track_-1_VEHICLE_CAR.png,0.9269320368766785
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,2000000,2,car,0.864085,909.0,586.0,935.0,605.0,910.3986206054688,585.8934936523438,936.3538818359375,604.849365234375,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_001_track_-1_VEHICLE_CAR.png,0.9365861415863037
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,2000001,2,car,0.580811,1230.0,573.0,1282.0,611.0,1231.8798828125,573.2417602539062,1284.080810546875,611.106689453125,matched,5,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_005_track_-1_VEHICLE_SUV.png,0.919590950012207
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,2000002,2,car,0.702945,993.0,581.0,1020.0,602.0,994.5078735351562,581.2110595703125,1021.4182739257812,602.2110595703125,matched,2,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_002_track_-1_VEHICLE_CAR.png,0.9186891317367554
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,2000003,2,car,0.539533,1206.0,582.0,1236.0,608.0,1208.1259765625,582.9484252929688,1237.725830078125,608.4899291992188,matched,7,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_007_track_-1_VEHICLE_CAR.png,0.8900437355041504
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,3000000,3,motorcycle,0.394048,1378.0,567.0,1475.0,617.0,1379.0518798828125,567.148193359375,1473.0802001953125,615.6575927734375,matched,9,VEHICLE_TRIKE,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_009_track_-1_VEHICLE_TRIKE.png,0.8379250168800354
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,3000001,3,motorcycle,0.517016,444.0,555.0,548.0,632.0,444.0,555.0,548.0,632.0,tentative,8,MOTOR,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_008_track_-1_MOTOR.png,0.841590940952301
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,4000000,4,person,0.669299,402.0,504.0,443.0,638.0,402.1072998046875,503.8751525878906,443.8143310546875,638.7634887695312,matched,4,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_004_track_-1_PEDESTRIAN_NORMAL.png,0.8764621019363403
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,5000000,5,truck,0.875214,1011.0,511.0,1125.0,612.0,1012.3876342773438,511.1348876953125,1125.569580078125,612.21240234375,matched,0,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9435973167419434
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,5000001,5,truck,0.567665,1170.0,555.0,1212.0,599.0,1170.926025390625,555.169921875,1213.572998046875,599.4269409179688,matched,6,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_006_track_-1_VEHICLE_TRUCK_SMALL.png,0.8825666904449463
rear,4,1772699910613281000,data\camera\rear_camera\1772699910613281000.jpg,5000002,5,truck,0.669651,954.0,561.0,989.0,605.0,955.4115600585938,561.2575073242188,990.002685546875,605.2575073242188,matched,3,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000004_gt2d_003_track_-1_VEHICLE_TRUCK.png,0.9052033424377441
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,-1,3,motorcycle,0.413419,457.0,560.0,560.0,633.0,457.0,560.0,560.0,633.0,unassigned,8,MOTOR,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_008_track_-1_MOTOR.png,0.8511252403259277
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,-1,2,car,0.340066,918.0,587.0,944.0,604.0,918.0,587.0,944.0,604.0,unassigned,9,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_009_track_-1_VEHICLE_CAR.png,0.9365093111991882
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,2000000,2,car,0.793559,909.0,588.0,935.0,606.0,910.3843994140625,587.5791625976562,936.3462524414062,605.8218994140625,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_001_track_-1_VEHICLE_CAR.png,0.9381386637687683
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,2000001,2,car,0.581991,1227.0,575.0,1278.0,613.0,1228.3258056640625,574.7619018554688,1279.4996337890625,612.56591796875,matched,5,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_005_track_-1_VEHICLE_SUV.png,0.9145560264587402
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,2000002,2,car,0.728054,993.0,583.0,1021.0,604.0,994.506591796875,582.6503295898438,1022.3627319335938,603.6503295898438,matched,2,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_002_track_-1_VEHICLE_CAR.png,0.9111452102661133
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,2000003,2,car,0.545707,1203.0,582.0,1237.0,609.0,1205.0577392578125,582.535400390625,1238.165771484375,609.3516845703125,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_006_track_-1_VEHICLE_CAR.png,0.8825908899307251
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,4000000,4,person,0.68787,421.0,509.0,459.0,628.0,421.4392395019531,508.51806640625,460.0912780761719,630.197265625,matched,3,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_003_track_-1_PEDESTRIAN_NORMAL.png,0.8635609745979309
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,5000000,5,truck,0.872977,1012.0,512.0,1130.0,614.0,1013.408447265625,511.92156982421875,1130.67041015625,613.6520385742188,matched,0,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9423351287841797
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,5000001,5,truck,0.527749,1169.0,557.0,1211.0,601.0,1170.3651123046875,556.6765747070312,1212.4608154296875,600.7034912109375,matched,7,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_007_track_-1_VEHICLE_TRUCK_SMALL.png,0.8766369223594666
rear,5,1772699910713289000,data\camera\rear_camera\1772699910713289000.jpg,5000002,5,truck,0.62518,954.0,562.0,989.0,606.0,955.3811645507812,561.9740600585938,990.1989135742188,605.9740600585938,matched,4,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000005_gt2d_004_track_-1_VEHICLE_TRUCK.png,0.9118413925170898
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,2000000,2,car,0.796652,910.0,587.0,937.0,606.0,910.5084838867188,587.45556640625,937.1790771484375,606.1734008789062,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_001_track_-1_VEHICLE_CAR.png,0.938802182674408
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,2000001,2,car,0.624597,1225.0,575.0,1274.0,613.0,1225.310791015625,575.2831420898438,1274.74169921875,613.0926513671875,matched,4,VEHICLE_SUV,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_004_track_-1_VEHICLE_SUV.png,0.920257031917572
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,2000002,2,car,0.743851,994.0,583.0,1022.0,604.0,994.5982055664062,583.172607421875,1022.7732543945312,604.172607421875,matched,2,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_002_track_-1_VEHICLE_CAR.png,0.912046492099762
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,2000003,2,car,0.525127,1200.0,583.0,1233.0,609.0,1201.38330078125,583.0833129882812,1234.943359375,609.5676879882812,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_006_track_-1_VEHICLE_CAR.png,0.8803495764732361
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,3000002,3,motorcycle,0.502151,469.0,559.0,571.0,634.0,469.0,559.0,571.0,634.0,tentative,8,MOTOR,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_008_track_-1_MOTOR.png,0.8620945811271667
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,4000000,4,person,0.607035,439.0,510.0,476.0,632.0,439.3505859375,510.5567626953125,476.3559265136719,630.682373046875,matched,5,PEDESTRIAN_NORMAL,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_005_track_-1_PEDESTRIAN_NORMAL.png,0.8814512491226196
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,5000000,5,truck,0.883968,1013.0,512.0,1136.0,614.0,1013.8350219726562,512.2175903320312,1135.873046875,614.1747436523438,matched,0,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_000_track_-1_VEHICLE_TRUCK.png,0.9441497325897217
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,5000001,5,truck,0.518392,1169.0,557.0,1210.0,601.0,1169.6488037109375,557.208251953125,1210.8641357421875,601.1640625,matched,7,VEHICLE_TRUCK_SMALL,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_007_track_-1_VEHICLE_TRUCK_SMALL.png,0.9028595685958862
rear,6,1772699910813296000,data\camera\rear_camera\1772699910813296000.jpg,5000002,5,truck,0.691303,954.0,562.0,990.0,606.0,954.7906494140625,562.2415771484375,990.3990478515625,606.2415771484375,matched,3,VEHICLE_TRUCK,preprocessed/masks/rear_camera/masks/frame_000006_gt2d_003_track_-1_VEHICLE_TRUCK.png,0.9214969873428345
rear,7,1772699910913304000,data\camera\rear_camera\1772699910913304000.jpg,-1,2,car,0.333793,920.0,586.0,944.0,602.0,920.0,586.0,944.0,602.0,unassigned,9,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000007_gt2d_009_track_-1_VEHICLE_CAR.png,0.9396413564682007
rear,7,1772699910913304000,data\camera\rear_camera\1772699910913304000.jpg,2000000,2,car,0.843941,911.0,586.0,936.0,604.0,911.1442260742188,586.3002319335938,936.7023315429688,604.495849609375,matched,1,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000007_gt2d_001_track_-1_VEHICLE_CAR.png,0.9452579021453857
rear,7,1772699910913304000,data\camera\rear_camera\1772699910913304000.jpg,2000001,2,car,0.550624,1221.0,573.0,1270.0,610.0,1221.5167236328125,573.63134765625,1270.380859375,610.7682495117188,matched,6,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000007_gt2d_006_track_-1_VEHICLE_CAR.png,0.9197909832000732
rear,7,1772699910913304000,data\camera\rear_camera\1772699910913304000.jpg,2000002,2,car,0.773271,993.0,581.0,1023.0,602.0,993.847900390625,581.5400390625,1023.4537353515625,602.5400390625,matched,3,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000007_gt2d_003_track_-1_VEHICLE_CAR.png,0.9114730954170227
rear,7,1772699910913304000,data\camera\rear_camera\1772699910913304000.jpg,2000003,2,car,0.581648,1200.0,581.0,1234.0,607.0,1199.9749755859375,581.4288330078125,1234.264892578125,607.729248046875,matched,5,VEHICLE_CAR,preprocessed/masks/rear_camera/masks/frame_000007_gt2d_005_track_-1_VEHICLE_CAR.png,0.8364465236663818
